1461.0000000000	0.0000522648
1461.0100000000	0.0000514962
1461.0200000000	0.0000537779
1461.0300000000	0.0000571122
1461.0400000000	0.0000587661
1461.0500000000	0.0000594583
1461.0600000000	0.0000584738
1461.0700000000	0.0000555951
1461.0800000000	0.0000552911
1461.0900000000	0.0000540513
1461.1000000000	0.0000529099
1461.1100000000	0.0000543543
1461.1200000000	0.0000569572
1461.1300000000	0.0000586065
1461.1400000000	0.0000616460
1461.1500000000	0.0000664077
1461.1600000000	0.0000716506
1461.1700000000	0.0000777924
1461.1800000000	0.0000826177
1461.1900000000	0.0000860102
1461.2000000000	0.0000852464
1461.2100000000	0.0000827937
1461.2200000000	0.0000793803
1461.2300000000	0.0000742318
1461.2400000000	0.0000645773
1461.2500000000	0.0000546130
1461.2600000000	0.0000507723
1461.2700000000	0.0000503831
1461.2800000000	0.0000530398
1461.2900000000	0.0000591008
1461.3000000000	0.0000672287
1461.3100000000	0.0000732481
1461.3200000000	0.0000788300
1461.3300000000	0.0000768958
1461.3400000000	0.0000728952
1461.3500000000	0.0000693709
1461.3600000000	0.0000647438
1461.3700000000	0.0000591056
1461.3800000000	0.0000550459
1461.3900000000	0.0000551412
1461.4000000000	0.0000568836
1461.4100000000	0.0000592305
1461.4200000000	0.0000615146
1461.4300000000	0.0000617142
1461.4400000000	0.0000620232
1461.4500000000	0.0000660274
1461.4600000000	0.0000667064
1461.4700000000	0.0000647990
1461.4800000000	0.0000658670
1461.4900000000	0.0000679730
1461.5000000000	0.0000684199
1461.5100000000	0.0000700376
1461.5200000000	0.0000713444
1461.5300000000	0.0000723032
1461.5400000000	0.0000720879
1461.5500000000	0.0000720485
1461.5600000000	0.0000739656
1461.5700000000	0.0000750935
1461.5800000000	0.0000765710
1461.5900000000	0.0000782009
1461.6000000000	0.0000755790
1461.6100000000	0.0000713587
1461.6200000000	0.0000689093
1461.6300000000	0.0000630949
1461.6400000000	0.0000564369
1461.6500000000	0.0000565373
1461.6600000000	0.0000591298
1461.6700000000	0.0000644724
1461.6800000000	0.0000715746
1461.6900000000	0.0000828534
1461.7000000000	0.0000903714
1461.7100000000	0.0000913235
1461.7200000000	0.0000896728
1461.7300000000	0.0000858027
1461.7400000000	0.0000772518
1461.7500000000	0.0000656902
1461.7600000000	0.0000555556
1461.7700000000	0.0000484586
1461.7800000000	0.0000474510
1461.7900000000	0.0000517339
1461.8000000000	0.0000566757
1461.8100000000	0.0000647470
1461.8200000000	0.0000737348
1461.8300000000	0.0000769216
1461.8400000000	0.0000770509
1461.8500000000	0.0000759233
1461.8600000000	0.0000712542
1461.8700000000	0.0000648383
1461.8800000000	0.0000596875
1461.8900000000	0.0000588787
1461.9000000000	0.0000555947
1461.9100000000	0.0000550605
1461.9200000000	0.0000578293
1461.9300000000	0.0000607285
1461.9400000000	0.0000606284
1461.9500000000	0.0000611078
1461.9600000000	0.0000620286
1461.9700000000	0.0000637217
1461.9800000000	0.0000628648
1461.9900000000	0.0000657030
1462.0000000000	0.0000684137
1462.0100000000	0.0000696643
1462.0200000000	0.0000680570
1462.0300000000	0.0000660721
1462.0400000000	0.0000649348
1462.0500000000	0.0000669586
1462.0600000000	0.0000693619
1462.0700000000	0.0000721273
1462.0800000000	0.0000786153
1462.0900000000	0.0000838109
1462.1000000000	0.0000847044
1462.1100000000	0.0000825863
1462.1200000000	0.0000775928
1462.1300000000	0.0000701481
1462.1400000000	0.0000610535
1462.1500000000	0.0000527314
1462.1600000000	0.0000488014
1462.1700000000	0.0000485309
1462.1800000000	0.0000501554
1462.1900000000	0.0000575674
1462.2000000000	0.0000664709
1462.2100000000	0.0000741080
1462.2200000000	0.0000789162
1462.2300000000	0.0000815350
1462.2400000000	0.0000808221
1462.2500000000	0.0000785279
1462.2600000000	0.0000763106
1462.2700000000	0.0000717017
1462.2800000000	0.0000661304
