1461.0000000000	0.0000478668
1461.0100000000	0.0000548269
1461.0200000000	0.0000621969
1461.0300000000	0.0000708227
1461.0400000000	0.0000807884
1461.0500000000	0.0000868439
1461.0600000000	0.0000856404
1461.0700000000	0.0000819164
1461.0800000000	0.0000743549
1461.0900000000	0.0000606283
1461.1000000000	0.0000501591
1461.1100000000	0.0000446808
1461.1200000000	0.0000410480
1461.1300000000	0.0000412554
1461.1400000000	0.0000482883
1461.1500000000	0.0000591041
1461.1600000000	0.0000688885
1461.1700000000	0.0000749251
1461.1800000000	0.0000779423
1461.1900000000	0.0000779857
1461.2000000000	0.0000738894
1461.2100000000	0.0000641956
1461.2200000000	0.0000544934
1461.2300000000	0.0000469718
1461.2400000000	0.0000407366
1461.2500000000	0.0000372455
1461.2600000000	0.0000365827
1461.2700000000	0.0000381875
1461.2800000000	0.0000439053
1461.2900000000	0.0000524424
1461.3000000000	0.0000601039
1461.3100000000	0.0000649574
1461.3200000000	0.0000689079
1461.3300000000	0.0000711391
1461.3400000000	0.0000692637
1461.3500000000	0.0000645697
1461.3600000000	0.0000573742
1461.3700000000	0.0000520635
1461.3800000000	0.0000486630
1461.3900000000	0.0000490742
1461.4000000000	0.0000544313
1461.4100000000	0.0000631380
1461.4200000000	0.0000722679
1461.4300000000	0.0000808384
1461.4400000000	0.0000845822
1461.4500000000	0.0000835487
1461.4600000000	0.0000785745
1461.4700000000	0.0000698991
1461.4800000000	0.0000582850
1461.4900000000	0.0000481263
1461.5000000000	0.0000425387
1461.5100000000	0.0000409027
1461.5200000000	0.0000438599
1461.5300000000	0.0000516866
1461.5400000000	0.0000629421
1461.5500000000	0.0000753490
1461.5600000000	0.0000832863
1461.5700000000	0.0000859692
1461.5800000000	0.0000855629
1461.5900000000	0.0000814358
1461.6000000000	0.0000722063
1461.6100000000	0.0000608890
1461.6200000000	0.0000521077
1461.6300000000	0.0000469163
1461.6400000000	0.0000445494
1461.6500000000	0.0000467304
1461.6600000000	0.0000519140
1461.6700000000	0.0000609191
1461.6800000000	0.0000719294
1461.6900000000	0.0000797770
1461.7000000000	0.0000843484
1461.7100000000	0.0000855101
1461.7200000000	0.0000848067
1461.7300000000	0.0000791787
1461.7400000000	0.0000697041
1461.7500000000	0.0000613841
1461.7600000000	0.0000538990
1461.7700000000	0.0000481468
1461.7800000000	0.0000470378
1461.7900000000	0.0000507662
1461.8000000000	0.0000571994
1461.8100000000	0.0000638591
1461.8200000000	0.0000696294
1461.8300000000	0.0000726515
1461.8400000000	0.0000726495
1461.8500000000	0.0000666939
1461.8600000000	0.0000562939
1461.8700000000	0.0000475753
1461.8800000000	0.0000404276
1461.8900000000	0.0000343284
1461.9000000000	0.0000344542
1461.9100000000	0.0000419768
1461.9200000000	0.0000525277
1461.9300000000	0.0000649767
1461.9400000000	0.0000736231
